GAMMA,Biomass
2.6176176176176176,0.18370940496230162
2.6276276276276276,0.1717707846670928
2.6376376376376376,0.173446813917312
2.6476476476476476,0.17642747871570874
2.6576576576576576,0.18836392742469335
2.6676676676676676,0.18070929083552512
2.6776776776776776,0.1819536095223537
2.6876876876876876,0.18971244099858034
2.6976976976976976,0.18166704828998928
2.7077077077077076,0.1831078946744838
2.7177177177177176,0.17000905180194562
2.7277277277277276,0.18705427084414009
2.7377377377377377,0.1691839979145422
2.7477477477477477,0.17523770605496344
2.7577577577577577,0.17373840437045512
2.7677677677677677,0.1930400959594435
2.7777777777777777,0.1847314238624298
2.7877877877877877,0.1882363629121196
2.7977977977977977,0.18942997849130966
2.8078078078078077,0.1836543647635828
2.8178178178178177,0.16780249052514454
2.8278278278278277,0.1899656411269158
2.8378378378378377,0.1751313109144619
2.8478478478478477,0.1829584036457384
2.8578578578578577,0.16672383824429
2.8678678678678677,0.1781969134872163
2.8778778778778777,0.19823352645976014
2.8878878878878878,0.1718143186420388
2.8978978978978978,0.1720320435796923
2.9079079079079078,0.16201914101696668
2.9179179179179178,0.19264758683460717
2.9279279279279278,0.16930508682540715
2.937937937937938,0.17638464846469934
2.947947947947948,0.1748042648969232
2.957957957957958,0.1740180339156403
2.967967967967968,0.19457111624618437
2.977977977977978,0.1780619866259534
2.987987987987988,0.17850241954904522
2.997997997997998,0.18258006252236497
3.0080080080080087,0.18975354067416694
3.0180180180180187,0.15753349166555045
3.0280280280280287,0.1677277405144715
3.0380380380380387,0.17953964993715799
3.0480480480480487,0.1744308505597358
3.0580580580580587,0.17211797257939293
3.0680680680680688,0.17634848550804985
3.0780780780780788,0.18536336414242197
3.0880880880880888,0.1786309516662131
3.0980980980980988,0.19213187878271007
3.108108108108109,0.16476303681594812
3.118118118118119,0.16893266439898913
3.128128128128129,0.17455662961402235
3.138138138138139,0.18320403525134657
3.148148148148149,0.17198255726704856
3.158158158158159,0.17645462841817966
3.168168168168169,0.19203632549157834
3.178178178178179,0.17428591726457307
3.188188188188189,0.19682256273288437
3.198198198198199,0.18210405693986267
3.208208208208209,0.1843260847438637
3.218218218218219,0.17101804998650505
3.228228228228229,0.17469925690009683
3.238238238238239,0.18366472112764226
3.248248248248249,0.19900354248043636
3.258258258258259,0.19082653570783698
3.268268268268269,0.1837545129608398
3.278278278278279,0.17433338709426294
3.288288288288289,0.18590488924046616
3.298298298298299,0.19603577424752883
3.308308308308309,0.17153180167938967
3.318318318318319,0.18752610607638973
3.328328328328329,0.18363088024894755
3.338338338338339,0.18534272925578096
3.348348348348349,0.19966629490518997
3.358358358358359,0.17743813151022356
3.368368368368369,0.1722754216268569
3.378378378378379,0.18157025084297146
3.388388388388389,0.18996686171485447
3.398398398398399,0.19005688086602468
3.408408408408409,0.2027692272231263
3.418418418418419,0.1971107594234645
3.428428428428429,0.19051881108517474
3.438438438438439,0.18524267860957255
3.448448448448449,0.1893685353772029
3.458458458458459,0.1795158089633039
3.468468468468469,0.17893488990211967
3.478478478478479,0.18072188221973162
3.488488488488489,0.18832780329929574
3.498498498498499,0.18757922458874998
3.508508508508509,0.21479136302650276
3.518518518518519,0.1890665246351597
3.528528528528529,0.17604359469257533
3.538538538538539,0.17835069175747081
3.548548548548549,0.18829782158345415
3.558558558558559,0.20376577485425618
3.568568568568569,0.19352703225065987
3.578578578578579,0.1782015205704838
3.588588588588589,0.18336138347817846
3.598598598598599,0.1927192181725407
3.608608608608609,0.193426833814796
3.618618618618619,0.19360181985753142
3.628628628628629,0.17604186692011586
3.638638638638639,0.19985860258635024
3.648648648648649,0.19226302044268057
3.658658658658659,0.19312224298418113
3.668668668668669,0.19027760961923643
3.678678678678679,0.20736249957506922
3.688688688688689,0.18741039660823702
3.698698698698699,0.19032870564109872
3.708708708708709,0.19639346304864894
3.718718718718719,0.19850389313616632
3.728728728728729,0.19844774996318842
3.738738738738739,0.20692453798440155
3.748748748748749,0.1864567147854442
3.758758758758759,0.17752186288039049
3.768768768768769,0.17951634576255449
3.778778778778779,0.1800271405115201
3.788788788788789,0.17549318884986653
3.7987987987987992,0.19125690935723208
3.8088088088088092,0.19286297880926914
3.8188188188188192,0.21559983694855475
3.8288288288288292,0.17902939703387874
3.8388388388388393,0.1945648758836136
3.8488488488488493,0.19384913299403542
3.8588588588588593,0.18025232416677567
3.8688688688688693,0.18986303573416138
3.8788788788788793,0.20894087034097333
3.8888888888888893,0.19777184121614716
3.8988988988988993,0.19539479284685143
3.9089089089089093,0.21242515859374858
3.9189189189189193,0.19398478366287278
3.9289289289289293,0.19387707007920527
3.9389389389389393,0.20050100073623883
3.9489489489489493,0.19253633180539687
3.9589589589589593,0.17567079292851875
3.9689689689689693,0.19953308716273283
3.9789789789789793,0.1934762338283549
3.9889889889889893,0.18416640035603002
3.9989989989989994,0.20388348751903265
4.009009009009009,0.18862327491248584
4.019019019019019,0.1963991517824192
4.029029029029029,0.18985213194030742
4.039039039039039,0.2036102566847662
4.049049049049049,0.19607096861089474
4.059059059059059,0.19569626190521033
4.069069069069069,0.18543703608181614
4.079079079079079,0.1849650412768724
4.089089089089089,0.19667347484839376
4.099099099099099,0.23216468445032534
4.109109109109109,0.18740993269765846
4.119119119119119,0.20969280102745003
4.129129129129129,0.18543660195048506
4.1391391391391394,0.1841344801244139
4.1491491491491495,0.2087179682729345
4.1591591591591595,0.1892047578452319
4.1691691691691695,0.1889267962981123
4.1791791791791795,0.21382815774444247
4.1891891891891895,0.1839420023798582
4.1991991991991995,0.18926868957514045
4.2092092092092095,0.19004865943654328
4.2192192192192195,0.20115170248863784
4.2292292292292295,0.2012257234289608
4.2392392392392395,0.19251170176542332
4.2492492492492495,0.2026917058818251
4.2592592592592595,0.1877779749391963
4.2692692692692695,0.19665901658136653
4.2792792792792795,0.1911946027905436
4.2892892892892895,0.2064985095039805
4.2992992992992995,0.19485589138071666
4.3093093093093096,0.18489924361751184
4.31931931931932,0.1885267035484537
4.32932932932933,0.2092423775347998
4.33933933933934,0.22278465927158556
4.34934934934935,0.21691725028477069
4.35935935935936,0.2091358552069608
4.36936936936937,0.20958443291637974
4.37937937937938,0.19524562608193294
4.38938938938939,0.20739380185533726
4.3993993993994,0.19601513419199698
4.40940940940941,0.20128516970365495
4.41941941941942,0.1847850700912059
4.42942942942943,0.18367954159020744
4.43943943943944,0.19155089143581283
4.44944944944945,0.2085694518120287
4.45945945945946,0.20762212135450375
4.46946946946947,0.20520108507817972
4.47947947947948,0.20247461563067357
4.48948948948949,0.19144336595723518
4.4994994994995,0.19716144314199444
4.50950950950951,0.18131886315012388
4.51951951951952,0.20174494739063936
4.52952952952953,0.18252468267586391
4.53953953953954,0.1783886491790656
4.54954954954955,0.22739873131054333
4.55955955955956,0.2036270263708905
4.56956956956957,0.20183226123096593
4.57957957957958,0.1838838608326554
4.58958958958959,0.19845911965977153
4.5995995995996,0.20342767736978754
4.60960960960961,0.2018628096088608
4.61961961961962,0.2349182327681879
4.62962962962963,0.20518151180729063
4.63963963963964,0.1979425638837447
4.64964964964965,0.20287687020411624
4.65965965965966,0.21227897382227276
4.66966966966967,0.20996814153240018
4.67967967967968,0.20467697776091492
4.68968968968969,0.20490310068603595
4.6996996996997,0.21659688904884472
4.70970970970971,0.1993741772388816
4.71971971971972,0.20453258652875034
4.72972972972973,0.23081507121317604
4.73973973973974,0.19576852798020875
4.74974974974975,0.1995236609111678
4.75975975975976,0.1998184266939731
4.76976976976977,0.2097785850626024
4.77977977977978,0.2149820314163653
4.78978978978979,0.21410143963142145
4.7997997997998,0.20831681495942458
4.80980980980981,0.2213305393989429
4.81981981981982,0.19200764153390656
4.82982982982983,0.20226118174038937
4.83983983983984,0.21743220669640811
4.84984984984985,0.20502296704781406
4.85985985985986,0.21165700292314274
4.86986986986987,0.22603097063405134
4.87987987987988,0.2202309250627108
4.88988988988989,0.23327805614216998
4.8998998998999,0.20843880518169886
4.90990990990991,0.2089410584668558
4.91991991991992,0.19129222889408623
4.92992992992993,0.18969383254716582
4.93993993993994,0.21273129216204148
4.94994994994995,0.19164017544613507
4.95995995995996,0.18895089160839995
4.96996996996997,0.22095796560161438
4.97997997997998,0.2038365799244675
4.98998998998999,0.20047854015427555
5.0,0.20898838026610383
